what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.200.v200905120445,"org.eclipse.wst.jsdt.web.core",1320925962252
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.200.v200904230847,"org.eclipse.wst.jsdt.web.ui",1320925962252
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1320925962252
started,bundle,org.eclipse.wst.sse.ui,1.1.101.v200908261807,"org.eclipse.wst.sse.ui",1320925962252
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1320925962252
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1320925962252
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1320925962252
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1320925962252
started,bundle,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui",1320925962252
os,sysinfo,,,"win32",1320925962267
arch,sysinfo,,,"x86",1320925962267
ws,sysinfo,,,"win32",1320925962267
locale,sysinfo,,,"en_US",1320925962267
processors,sysinfo,,,"2",1320925962267
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320925962267
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320925962267
java.specification.name,sysinfo,,,"Java Platform API Specification",1320925962267
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320925962267
java.specification.version,sysinfo,,,"1.7",1320925962267
java.vendor,sysinfo,,,"Oracle Corporation",1320925962267
java.version,sysinfo,,,"1.7.0_01",1320925962267
java.vm.info,sysinfo,,,"mixed mode, sharing",1320925962267
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320925962267
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320925962267
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320925962267
