what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529631039
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529631958
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529632242
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529638226
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529661810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529662551
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529663762
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529665346
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320529666295
error,log,,,"Unhandled event loop exception during blocked modal context.",1320529666413
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1320529666689
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1320529666689
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1320529666689
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1320529666689
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1320529666689
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1320529666690
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1320529666692
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1320529666692
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1320529666692
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.408.v200904211646,"org.eclipse.jst.ws.creation.ui",1320529666692
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.105.v200908192014,"org.eclipse.jst.ws.consumption.ui",1320529666692
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.407.v200905191120,"org.eclipse.jst.ws.consumption",1320529666692
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1320529666692
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1320529666692
stopped,bundle,org.eclipse.jst.ws,1.0.407.v200905191120,"org.eclipse.jst.ws",1320529666693
